Year,Month,Day,Hour,Price1,Price2
2019,6,16,17,43.76,43.76
2019,6,16,18,42.9,42.9
2019,6,16,19,44.0,44.0
2019,6,16,20,45.6,45.6
2019,6,16,21,49.89,49.89
2019,6,16,22,51.94,51.94
2019,6,16,23,54.64,54.64
2019,6,16,24,49.89,49.89
2019,6,17,1,51.69,51.69
2019,6,17,2,49.96,49.96
2019,6,17,3,47.67,47.67
2019,6,17,4,46.07,46.07
2019,6,17,5,46.07,46.07
2019,6,17,6,48.95,48.95
2019,6,17,7,48.5,48.5
2019,6,17,8,51.45,51.45
2019,6,17,9,53.07,53.07
2019,6,17,10,51.85,51.85
2019,6,17,11,50.99,50.99
2019,6,17,12,50.66,50.66
2019,6,17,13,51.2,51.2
2019,6,17,14,50.95,50.95
2019,6,17,15,48.56,48.56
2019,6,17,16,46.85,46.85
2019,6,17,17,45.94,45.94
2019,6,17,18,47.0,47.0
2019,6,17,19,46.72,46.72
2019,6,17,20,47.52,47.52
2019,6,17,21,49.62,49.62
2019,6,17,22,50.87,50.87
2019,6,17,23,49.89,49.89
2019,6,17,24,48.51,48.51
2019,6,18,1,51.45,51.45
2019,6,18,2,49.51,49.51
2019,6,18,3,48.62,48.62
2019,6,18,4,47.0,47.0
2019,6,18,5,46.0,46.0
2019,6,18,6,45.95,45.95
2019,6,18,7,46.01,46.01
2019,6,18,8,51.45,51.45
2019,6,18,9,53.89,53.89
2019,6,18,10,53.0,53.0
2019,6,18,11,51.0,51.0
2019,6,18,12,48.5,48.5
2019,6,18,13,45.9,45.9
2019,6,18,14,45.58,45.58
2019,6,18,15,41.67,41.67
2019,6,18,16,39.51,39.51
2019,6,18,17,38.13,38.13
2019,6,18,18,39.51,39.51
2019,6,18,19,41.06,41.06
2019,6,18,20,42.05,42.05
2019,6,18,21,45.2,45.2
2019,6,18,22,50.66,50.66
2019,6,18,23,51.2,51.2
2019,6,18,24,45.61,45.61
2019,6,19,1,44.93,44.93
2019,6,19,2,40.9,40.9
2019,6,19,3,40.11,40.11
2019,6,19,4,40.01,40.01
2019,6,19,5,40.01,40.01
2019,6,19,6,41.77,41.77
2019,6,19,7,47.0,47.0
2019,6,19,8,47.98,47.98
2019,6,19,9,48.5,48.5
2019,6,19,10,50.37,50.37
2019,6,19,11,49.56,49.56
2019,6,19,12,49.0,49.0
2019,6,19,13,51.2,51.2
2019,6,19,14,51.0,51.0
2019,6,19,15,48.07,48.07
2019,6,19,16,46.0,46.0
2019,6,19,17,47.0,47.0
2019,6,19,18,47.04,47.04
2019,6,19,19,47.03,47.03
2019,6,19,20,48.0,48.0
2019,6,19,21,49.0,49.0
2019,6,19,22,52.33,52.33
2019,6,19,23,50.99,50.99
2019,6,19,24,50.0,50.0
2019,6,20,1,50.1,50.1
2019,6,20,2,46.43,46.43
2019,6,20,3,43.25,43.25
2019,6,20,4,41.86,41.86
2019,6,20,5,41.77,41.77
2019,6,20,6,43.55,43.55
2019,6,20,7,45.13,45.13
2019,6,20,8,48.07,48.07
2019,6,20,9,49.0,49.0
2019,6,20,10,50.0,50.0
2019,6,20,11,50.0,50.0
2019,6,20,12,50.1,50.1
2019,6,20,13,51.0,51.0
2019,6,20,14,50.33,50.33
2019,6,20,15,47.11,47.11
2019,6,20,16,47.0,47.0
2019,6,20,17,45.55,45.55
2019,6,20,18,44.51,44.51
2019,6,20,19,44.0,44.0
2019,6,20,20,43.85,43.85
2019,6,20,21,45.4,45.4
2019,6,20,22,48.07,48.07
2019,6,20,23,47.04,47.04
2019,6,20,24,44.51,44.51
2019,6,21,1,45.93,45.93
2019,6,21,2,44.4,44.4
2019,6,21,3,42.53,42.53
2019,6,21,4,41.87,41.87
2019,6,21,5,41.91,41.91
2019,6,21,6,43.14,43.14
2019,6,21,7,45.73,45.73
2019,6,21,8,48.66,48.66
2019,6,21,9,47.41,47.41
2019,6,21,10,48.07,48.07
2019,6,21,11,48.34,48.34
2019,6,21,12,48.9,48.9
2019,6,21,13,50.03,50.03
2019,6,21,14,49.81,49.81
2019,6,21,15,49.0,49.0
2019,6,21,16,46.96,46.96
2019,6,21,17,46.42,46.42
2019,6,21,18,45.93,45.93
2019,6,21,19,45.75,45.75
2019,6,21,20,46.01,46.01
2019,6,21,21,48.15,48.15
2019,6,21,22,49.0,49.0
2019,6,21,23,48.88,48.88
2019,6,21,24,48.51,48.51
2019,6,22,1,49.86,49.86
2019,6,22,2,48.32,48.32
2019,6,22,3,45.99,45.99
2019,6,22,4,45.4,45.4
2019,6,22,5,45.96,45.96
2019,6,22,6,45.42,45.42
2019,6,22,7,44.0,44.0
2019,6,22,8,43.0,43.0
2019,6,22,9,45.9,45.9
2019,6,22,10,48.48,48.48
2019,6,22,11,48.16,48.16
2019,6,22,12,48.0,48.0
2019,6,22,13,48.07,48.07
2019,6,22,14,46.83,46.83
2019,6,22,15,45.37,45.37
2019,6,22,16,43.72,43.72
2019,6,22,17,42.51,42.51
2019,6,22,18,42.51,42.51
2019,6,22,19,43.37,43.37
2019,6,22,20,44.51,44.51
2019,6,22,21,47.01,47.01
2019,6,22,22,49.0,49.0
2019,6,22,23,49.61,49.61
2019,6,22,24,47.53,47.53
2019,6,23,1,45.01,45.01
2019,6,23,2,42.86,42.86
2019,6,23,3,40.18,40.18
2019,6,23,4,38.85,38.85
2019,6,23,5,38.4,38.4
2019,6,23,6,38.8,38.8
2019,6,23,7,38.35,38.35
2019,6,23,8,38.35,38.35
2019,6,23,9,42.0,42.0
2019,6,23,10,42.7,42.7
2019,6,23,11,43.15,43.15
2019,6,23,12,43.15,43.15
2019,6,23,13,43.42,43.42
2019,6,23,14,43.14,43.14
2019,6,23,15,42.0,42.0
2019,6,23,16,38.35,38.0
2019,6,23,17,38.35,35.0
2019,6,23,18,38.35,38.0
2019,6,23,19,39.17,39.17
2019,6,23,20,43.15,43.15
2019,6,23,21,48.8,48.8
2019,6,23,22,52.55,52.55
2019,6,23,23,55.0,55.0
2019,6,23,24,52.55,52.55
2019,6,24,1,51.0,51.0
2019,6,24,2,49.0,49.0
2019,6,24,3,47.0,47.0
2019,6,24,4,46.32,46.32
2019,6,24,5,46.78,46.78
2019,6,24,6,48.0,48.0
2019,6,24,7,48.8,48.8
2019,6,24,8,48.22,48.22
2019,6,24,9,49.0,49.0
2019,6,24,10,50.67,50.67
2019,6,24,11,50.5,50.5
2019,6,24,12,50.1,50.1
2019,6,24,13,50.0,50.0
2019,6,24,14,49.0,49.0
2019,6,24,15,49.0,49.0
2019,6,24,16,47.01,47.01
2019,6,24,17,47.01,47.01
2019,6,24,18,47.01,47.01
2019,6,24,19,47.16,47.16
2019,6,24,20,48.07,48.07
2019,6,24,21,48.0,48.0
2019,6,24,22,50.0,50.0
2019,6,24,23,50.0,50.0
2019,6,24,24,49.0,49.0
2019,6,25,1,52.0,52.0
2019,6,25,2,51.5,51.5
2019,6,25,3,51.03,51.03
2019,6,25,4,50.5,50.5
2019,6,25,5,50.5,50.5
2019,6,25,6,50.36,50.36
2019,6,25,7,48.85,48.85
2019,6,25,8,50.01,50.01
2019,6,25,9,51.52,51.52
2019,6,25,10,51.84,51.84
2019,6,25,11,51.45,51.45
2019,6,25,12,51.03,51.03
2019,6,25,13,51.02,51.02
2019,6,25,14,51.02,51.02
2019,6,25,15,49.51,49.51
2019,6,25,16,47.2,47.2
2019,6,25,17,47.16,47.16
2019,6,25,18,47.2,47.2
2019,6,25,19,47.08,47.08
2019,6,25,20,49.0,49.0
2019,6,25,21,50.51,50.51
2019,6,25,22,51.03,51.03
2019,6,25,23,51.0,51.0
2019,6,25,24,49.45,49.45
2019,6,26,1,49.45,49.45
2019,6,26,2,46.04,46.04
2019,6,26,3,43.49,43.49
2019,6,26,4,43.01,43.01
2019,6,26,5,44.07,44.07
2019,6,26,6,45.37,45.37
2019,6,26,7,45.37,45.37
2019,6,26,8,47.36,47.36
2019,6,26,9,50.5,50.5
2019,6,26,10,51.03,51.03
2019,6,26,11,51.01,51.01
2019,6,26,12,49.0,49.0
2019,6,26,13,48.2,48.2
2019,6,26,14,48.42,48.42
2019,6,26,15,45.74,45.74
2019,6,26,16,44.38,44.38
2019,6,26,17,44.37,44.37
2019,6,26,18,44.38,44.38
2019,6,26,19,45.0,45.0
2019,6,26,20,46.92,46.92
2019,6,26,21,51.02,51.02
2019,6,26,22,51.53,51.53
2019,6,26,23,51.45,51.45
2019,6,26,24,47.52,47.52
2019,6,27,1,51.6,51.6
2019,6,27,2,51.0,51.0
2019,6,27,3,48.04,48.04
2019,6,27,4,46.79,46.79
2019,6,27,5,46.1,46.1
2019,6,27,6,47.57,47.57
2019,6,27,7,47.08,47.08
2019,6,27,8,50.5,50.5
2019,6,27,9,51.0,51.0
2019,6,27,10,51.8,51.8
2019,6,27,11,51.6,51.6
2019,6,27,12,51.0,51.0
2019,6,27,13,51.11,51.11
2019,6,27,14,50.5,50.5
2019,6,27,15,47.53,47.53
2019,6,27,16,45.54,45.54
2019,6,27,17,45.54,45.54
2019,6,27,18,46.8,46.8
2019,6,27,19,47.08,47.08
2019,6,27,20,50.45,50.45
2019,6,27,21,51.85,51.85
2019,6,27,22,52.89,52.89
2019,6,27,23,52.89,52.89
2019,6,27,24,52.48,52.48
2019,6,28,1,53.19,53.19
2019,6,28,2,51.78,51.78
2019,6,28,3,51.2,51.2
2019,6,28,4,51.2,51.2
2019,6,28,5,51.2,51.2
2019,6,28,6,51.53,51.53
2019,6,28,7,51.2,51.2
2019,6,28,8,50.55,50.55
2019,6,28,9,52.48,52.48
2019,6,28,10,53.34,53.34
2019,6,28,11,53.52,53.52
2019,6,28,12,53.52,53.52
2019,6,28,13,53.69,53.69
2019,6,28,14,53.69,53.69
2019,6,28,15,53.19,53.19
2019,6,28,16,51.77,51.77
2019,6,28,17,51.36,51.36
2019,6,28,18,51.2,51.2
2019,6,28,19,51.01,51.01
2019,6,28,20,51.2,51.2
2019,6,28,21,51.45,51.45
2019,6,28,22,51.45,51.45
2019,6,28,23,51.2,51.2
2019,6,28,24,50.66,50.66
2019,6,29,1,51.45,51.45
2019,6,29,2,49.5,49.5
2019,6,29,3,49.42,49.42
2019,6,29,4,49.5,49.5
2019,6,29,5,50.0,50.0
2019,6,29,6,50.1,50.1
2019,6,29,7,45.91,45.91
2019,6,29,8,45.91,45.91
2019,6,29,9,48.5,48.5
2019,6,29,10,50.4,50.4
2019,6,29,11,50.1,50.1
2019,6,29,12,50.11,50.11
2019,6,29,13,51.0,51.0
2019,6,29,14,51.2,51.2
2019,6,29,15,49.63,49.63
2019,6,29,16,48.35,48.35
2019,6,29,17,47.0,47.0
2019,6,29,18,47.24,47.24
2019,6,29,19,48.22,48.22
2019,6,29,20,48.97,48.97
2019,6,29,21,50.1,50.1
2019,6,29,22,50.66,50.66
2019,6,29,23,50.11,50.11
2019,6,29,24,48.96,48.96
2019,6,30,1,47.4,47.4
2019,6,30,2,47.51,47.51
2019,6,30,3,46.0,46.0
2019,6,30,4,45.81,45.81
2019,6,30,5,45.97,45.97
2019,6,30,6,47.0,47.0
2019,6,30,7,44.57,44.57
2019,6,30,8,45.0,45.0
2019,6,30,9,45.73,45.73
2019,6,30,10,45.8,45.8
2019,6,30,11,46.0,46.0
2019,6,30,12,46.16,46.16
2019,6,30,13,46.63,46.63
2019,6,30,14,48.58,48.58
2019,6,30,15,47.0,47.0
2019,6,30,16,45.38,45.38
2019,6,30,17,44.0,44.0
2019,6,30,18,43.37,43.37
2019,6,30,19,42.84,42.84
2019,6,30,20,44.36,44.36
2019,6,30,21,47.97,47.97
2019,6,30,22,52.69,52.69
2019,6,30,23,53.88,53.88
2019,6,30,24,51.24,51.24
2019,7,1,1,50.36,50.36
2019,7,1,2,44.59,44.59
2019,7,1,3,42.41,42.41
2019,7,1,4,40.9,40.9
2019,7,1,5,40.9,40.9
2019,7,1,6,42.41,42.41
2019,7,1,7,44.81,44.81
2019,7,1,8,50.16,50.16
2019,7,1,9,50.89,50.89
2019,7,1,10,51.2,51.2
2019,7,1,11,51.45,51.45
2019,7,1,12,51.85,51.85
2019,7,1,13,53.19,53.19
2019,7,1,14,53.19,53.19
2019,7,1,15,51.64,51.64
2019,7,1,16,50.03,50.03
2019,7,1,17,48.38,48.38
2019,7,1,18,48.1,48.1
2019,7,1,19,47.38,47.38
2019,7,1,20,46.46,46.46
2019,7,1,21,49.1,49.1
2019,7,1,22,51.45,51.45
2019,7,1,23,50.76,50.76
2019,7,1,24,48.12,48.12
2019,7,2,1,50.66,50.66
2019,7,2,2,44.0,44.0
2019,7,2,3,40.97,40.97
2019,7,2,4,40.66,40.66
2019,7,2,5,40.66,40.66
2019,7,2,6,41.07,41.07
2019,7,2,7,44.4,44.4
2019,7,2,8,45.85,45.85
2019,7,2,9,50.11,50.11
2019,7,2,10,51.2,51.2
2019,7,2,11,51.81,51.81
2019,7,2,12,52.69,52.69
2019,7,2,13,53.69,53.69
2019,7,2,14,53.77,53.77
2019,7,2,15,53.13,53.13
2019,7,2,16,51.95,51.95
2019,7,2,17,51.64,51.64
2019,7,2,18,51.45,51.45
2019,7,2,19,50.78,50.78
2019,7,2,20,50.11,50.11
2019,7,2,21,50.11,50.11
2019,7,2,22,50.76,50.76
2019,7,2,23,50.11,50.11
2019,7,2,24,49.8,49.8
2019,7,3,1,51.53,51.53
2019,7,3,2,47.42,47.42
2019,7,3,3,43.75,43.75
2019,7,3,4,42.49,42.49
2019,7,3,5,42.5,42.5
2019,7,3,6,45.0,45.0
2019,7,3,7,47.5,47.5
2019,7,3,8,50.1,50.1
2019,7,3,9,52.49,52.49
2019,7,3,10,53.5,53.5
2019,7,3,11,53.69,53.69
2019,7,3,12,53.7,53.7
2019,7,3,13,53.95,53.95
2019,7,3,14,53.99,53.99
2019,7,3,15,53.69,53.69
2019,7,3,16,53.19,53.19
2019,7,3,17,53.19,53.19
2019,7,3,18,53.3,53.3
2019,7,3,19,53.01,53.01
2019,7,3,20,53.19,53.19
2019,7,3,21,53.19,53.19
2019,7,3,22,53.69,53.69
2019,7,3,23,53.3,53.3
2019,7,3,24,51.49,51.49
2019,7,4,1,53.88,53.88
2019,7,4,2,51.01,51.01
2019,7,4,3,48.24,48.24
2019,7,4,4,47.0,47.0
2019,7,4,5,47.11,47.11
2019,7,4,6,50.0,50.0
2019,7,4,7,50.08,50.08
2019,7,4,8,53.95,53.95
2019,7,4,9,54.51,54.51
2019,7,4,10,55.0,55.0
2019,7,4,11,55.05,55.05
2019,7,4,12,54.7,54.7
2019,7,4,13,55.05,55.05
2019,7,4,14,55.05,55.05
2019,7,4,15,54.44,54.44
2019,7,4,16,53.95,53.95
2019,7,4,17,53.88,53.88
2019,7,4,18,53.95,53.95
2019,7,4,19,53.95,53.95
2019,7,4,20,54.08,54.08
2019,7,4,21,54.63,54.63
2019,7,4,22,55.08,55.08
2019,7,4,23,55.08,55.08
2019,7,4,24,53.88,53.88
2019,7,5,1,58.0,58.0
2019,7,5,2,56.83,56.83
2019,7,5,3,55.04,55.04
2019,7,5,4,54.0,54.0
2019,7,5,5,54.03,54.03
2019,7,5,6,55.6,55.6
2019,7,5,7,54.55,54.55
2019,7,5,8,56.05,56.05
2019,7,5,9,56.5,56.5
2019,7,5,10,57.5,57.5
2019,7,5,11,57.5,57.5
2019,7,5,12,57.55,57.55
2019,7,5,13,57.9,57.9
2019,7,5,14,57.9,57.9
2019,7,5,15,56.9,56.9
2019,7,5,16,55.51,55.51
2019,7,5,17,54.55,54.55
2019,7,5,18,54.5,54.5
2019,7,5,19,54.03,54.03
2019,7,5,20,54.85,54.85
2019,7,5,21,55.75,55.75
2019,7,5,22,57.14,57.14
2019,7,5,23,57.0,57.0
2019,7,5,24,55.39,55.39
2019,7,6,1,58.08,58.08
2019,7,6,2,57.47,57.47
2019,7,6,3,55.8,55.8
2019,7,6,4,55.0,55.0
2019,7,6,5,55.0,55.0
2019,7,6,6,54.0,54.0
2019,7,6,7,47.49,47.49
2019,7,6,8,49.16,49.16
2019,7,6,9,52.92,52.92
2019,7,6,10,53.95,53.95
2019,7,6,11,53.95,53.95
2019,7,6,12,53.7,53.7
2019,7,6,13,53.7,53.7
2019,7,6,14,53.01,53.01
2019,7,6,15,50.46,50.46
2019,7,6,16,46.44,46.44
2019,7,6,17,45.07,45.07
2019,7,6,18,44.87,44.87
2019,7,6,19,45.42,45.42
2019,7,6,20,46.44,46.44
2019,7,6,21,50.36,50.36
2019,7,6,22,53.49,53.49
2019,7,6,23,53.7,53.7
2019,7,6,24,53.3,53.3
2019,7,7,1,56.78,56.78
2019,7,7,2,56.32,56.32
2019,7,7,3,55.17,55.17
2019,7,7,4,50.01,50.01
2019,7,7,5,48.41,48.41
2019,7,7,6,48.24,48.24
2019,7,7,7,45.17,45.17
2019,7,7,8,44.31,44.31
2019,7,7,9,45.96,45.96
2019,7,7,10,47.08,47.08
2019,7,7,11,48.17,48.17
2019,7,7,12,50.0,50.0
2019,7,7,13,52.97,52.97
2019,7,7,14,54.52,54.52
2019,7,7,15,53.5,53.5
2019,7,7,16,49.07,49.07
2019,7,7,17,46.53,46.53
2019,7,7,18,45.18,45.18
2019,7,7,19,45.16,45.16
2019,7,7,20,45.18,45.18
2019,7,7,21,46.5,46.5
2019,7,7,22,52.96,52.96
2019,7,7,23,55.17,55.17
2019,7,7,24,48.59,48.59
2019,7,8,1,47.75,47.75
2019,7,8,2,42.41,42.41
2019,7,8,3,41.79,40.5
2019,7,8,4,41.79,40.17
2019,7,8,5,41.76,41.75
2019,7,8,6,42.41,42.41
2019,7,8,7,47.41,47.41
2019,7,8,8,48.57,48.57
2019,7,8,9,53.69,53.69
2019,7,8,10,55.69,55.69
2019,7,8,11,55.62,55.62
2019,7,8,12,56.77,56.77
2019,7,8,13,57.5,57.5
2019,7,8,14,57.69,57.69
2019,7,8,15,56.77,56.77
2019,7,8,16,55.0,55.0
2019,7,8,17,54.0,54.0
2019,7,8,18,53.32,53.32
2019,7,8,19,51.6,51.6
2019,7,8,20,52.17,52.17
2019,7,8,21,53.32,53.32
2019,7,8,22,55.0,55.0
2019,7,8,23,55.07,55.07
2019,7,8,24,53.47,53.47
2019,7,9,1,54.47,54.47
2019,7,9,2,51.6,51.6
2019,7,9,3,48.57,48.57
2019,7,9,4,48.24,48.24
2019,7,9,5,47.7,47.7
2019,7,9,6,48.8,48.8
2019,7,9,7,49.3,49.3
2019,7,9,8,51.6,51.6
2019,7,9,9,54.47,54.47
2019,7,9,10,54.97,54.97
2019,7,9,11,54.47,54.47
2019,7,9,12,54.97,54.97
2019,7,9,13,55.62,55.62
2019,7,9,14,55.62,55.62
2019,7,9,15,54.97,54.97
2019,7,9,16,53.56,53.56
2019,7,9,17,53.32,53.32
2019,7,9,18,52.95,52.95
2019,7,9,19,52.16,52.16
2019,7,9,20,51.64,51.64
2019,7,9,21,52.48,52.48
2019,7,9,22,53.87,53.87
2019,7,9,23,53.14,53.14
2019,7,9,24,51.0,51.0
2019,7,10,1,51.12,51.12
2019,7,10,2,46.5,46.5
2019,7,10,3,42.77,42.77
2019,7,10,4,42.01,42.01
2019,7,10,5,42.01,42.01
2019,7,10,6,44.17,44.17
2019,7,10,7,46.75,46.75
2019,7,10,8,47.67,47.67
2019,7,10,9,50.99,50.99
2019,7,10,10,53.64,53.64
2019,7,10,11,53.95,53.95
2019,7,10,12,54.9,54.9
2019,7,10,13,55.57,55.57
2019,7,10,14,56.57,56.57
2019,7,10,15,56.5,56.5
2019,7,10,16,55.31,55.31
2019,7,10,17,55.57,55.57
2019,7,10,18,55.13,55.13
2019,7,10,19,54.28,54.28
2019,7,10,20,53.92,53.92
2019,7,10,21,53.92,53.92
2019,7,10,22,55.5,55.5
2019,7,10,23,54.39,54.39
2019,7,10,24,51.0,51.0
2019,7,11,1,55.97,55.97
2019,7,11,2,52.51,52.51
2019,7,11,3,49.01,49.01
2019,7,11,4,49.3,49.3
2019,7,11,5,49.3,49.3
2019,7,11,6,50.3,50.3
2019,7,11,7,49.0,49.0
2019,7,11,8,52.17,52.17
2019,7,11,9,56.42,56.42
2019,7,11,10,57.01,57.01
2019,7,11,11,55.86,55.86
2019,7,11,12,55.07,55.07
2019,7,11,13,56.59,56.59
2019,7,11,14,57.08,57.08
2019,7,11,15,56.07,56.07
2019,7,11,16,55.02,55.02
2019,7,11,17,55.02,55.02
2019,7,11,18,55.57,55.57
2019,7,11,19,54.99,54.99
2019,7,11,20,54.99,54.99
2019,7,11,21,55.57,55.57
2019,7,11,22,56.5,56.5
2019,7,11,23,55.57,55.57
2019,7,11,24,51.0,51.0
2019,7,12,1,58.29,58.29
2019,7,12,2,56.89,56.89
2019,7,12,3,53.05,53.05
2019,7,12,4,53.62,53.62
2019,7,12,5,53.11,53.11
2019,7,12,6,54.79,54.79
2019,7,12,7,54.79,54.79
2019,7,12,8,53.09,53.09
2019,7,12,9,56.89,56.89
2019,7,12,10,58.29,58.29
2019,7,12,11,58.39,58.39
2019,7,12,12,58.39,58.95
2019,7,12,13,58.81,59.96
2019,7,12,14,58.39,60.1
2019,7,12,15,58.81,58.81
2019,7,12,16,58.31,58.31
2019,7,12,17,58.29,58.29
2019,7,12,18,58.31,58.31
2019,7,12,19,58.29,58.29
2019,7,12,20,58.29,58.29
2019,7,12,21,58.28,58.28
2019,7,12,22,57.89,57.89
2019,7,12,23,57.08,57.08
2019,7,12,24,56.51,56.51
2019,7,13,1,58.21,58.21
2019,7,13,2,57.01,57.01
2019,7,13,3,53.0,53.0
2019,7,13,4,50.33,50.33
2019,7,13,5,48.0,48.0
2019,7,13,6,48.8,48.8
2019,7,13,7,46.62,46.62
2019,7,13,8,46.6,46.6
2019,7,13,9,48.03,48.03
2019,7,13,10,51.44,51.44
2019,7,13,11,54.84,54.84
2019,7,13,12,55.41,55.41
2019,7,13,13,55.5,55.5
2019,7,13,14,55.01,55.01
2019,7,13,15,53.09,53.09
2019,7,13,16,50.61,50.61
2019,7,13,17,48.53,48.53
2019,7,13,18,47.41,47.41
2019,7,13,19,47.11,47.11
2019,7,13,20,48.59,48.59
2019,7,13,21,51.35,51.35
2019,7,13,22,52.49,52.49
2019,7,13,23,52.96,52.96
2019,7,13,24,50.53,50.53
2019,7,14,1,54.41,54.41
2019,7,14,2,49.99,49.99
2019,7,14,3,47.8,47.8
2019,7,14,4,45.63,45.63
2019,7,14,5,43.0,43.0
2019,7,14,6,44.57,44.57
2019,7,14,7,45.77,45.77
2019,7,14,8,45.63,45.63
2019,7,14,9,47.91,47.91
2019,7,14,10,48.34,48.34
2019,7,14,11,48.12,48.12
2019,7,14,12,48.48,48.48
2019,7,14,13,49.62,49.62
2019,7,14,14,50.3,50.3
2019,7,14,15,50.0,50.0
2019,7,14,16,48.36,48.36
2019,7,14,17,47.4,47.4
2019,7,14,18,45.63,45.63
2019,7,14,19,45.78,45.78
2019,7,14,20,47.4,47.4
2019,7,14,21,49.62,49.62
2019,7,14,22,55.82,55.82
2019,7,14,23,58.31,58.31
2019,7,14,24,55.5,55.5
2019,7,15,1,56.89,56.89
2019,7,15,2,49.96,49.96
2019,7,15,3,44.0,44.0
2019,7,15,4,43.0,43.0
2019,7,15,5,42.89,42.89
2019,7,15,6,46.0,46.0
2019,7,15,7,50.5,50.5
2019,7,15,8,52.44,52.44
2019,7,15,9,55.02,55.02
2019,7,15,10,55.17,55.17
2019,7,15,11,55.0,55.0
2019,7,15,12,55.9,55.9
2019,7,15,13,57.21,57.21
2019,7,15,14,57.31,57.31
2019,7,15,15,55.82,55.82
2019,7,15,16,54.49,54.49
2019,7,15,17,53.99,53.99
2019,7,15,18,54.3,54.3
2019,7,15,19,51.58,51.58
2019,7,15,20,51.95,51.95
2019,7,15,21,53.4,53.4
2019,7,15,22,56.24,56.24
2019,7,15,23,52.66,52.66
2019,7,15,24,51.0,51.0
2019,7,16,1,52.76,52.76
2019,7,16,2,48.29,48.29
2019,7,16,3,44.87,44.87
2019,7,16,4,43.59,43.59
2019,7,16,5,43.77,43.77
2019,7,16,6,45.17,45.17
2019,7,16,7,45.97,45.97
2019,7,16,8,50.03,50.03
2019,7,16,9,53.0,53.0
2019,7,16,10,55.51,55.51
2019,7,16,11,54.84,54.84
2019,7,16,12,55.32,55.32
2019,7,16,13,56.24,56.24
2019,7,16,14,57.25,57.25
2019,7,16,15,56.1,56.1
2019,7,16,16,54.49,54.49
2019,7,16,17,53.67,53.67
2019,7,16,18,53.66,53.66
2019,7,16,19,51.73,51.73
2019,7,16,20,52.64,52.64
2019,7,16,21,52.0,52.0
2019,7,16,22,53.03,53.03
2019,7,16,23,52.07,52.07
2019,7,16,24,50.04,50.04
2019,7,17,1,54.99,54.99
2019,7,17,2,49.84,49.84
2019,7,17,3,45.96,45.96
2019,7,17,4,45.63,45.63
2019,7,17,5,45.96,45.96
2019,7,17,6,48.58,48.58
2019,7,17,7,49.86,49.86
2019,7,17,8,49.98,49.98
2019,7,17,9,53.18,53.18
2019,7,17,10,54.49,54.49
2019,7,17,11,55.0,55.0
2019,7,17,12,55.68,55.68
2019,7,17,13,56.94,56.94
2019,7,17,14,57.31,57.31
2019,7,17,15,55.98,55.98
2019,7,17,16,54.49,54.49
2019,7,17,17,54.47,54.47
2019,7,17,18,54.49,54.49
2019,7,17,19,53.32,53.32
2019,7,17,20,54.01,54.01
2019,7,17,21,53.21,53.21
2019,7,17,22,54.53,54.53
2019,7,17,23,54.0,54.0
2019,7,17,24,52.29,52.29
2019,7,18,1,56.0,56.0
2019,7,18,2,51.72,51.72
2019,7,18,3,47.36,47.36
2019,7,18,4,45.96,45.96
2019,7,18,5,46.0,46.0
2019,7,18,6,47.4,47.4
2019,7,18,7,46.9,46.9
2019,7,18,8,50.36,50.36
2019,7,18,9,54.0,54.0
2019,7,18,10,55.57,55.57
2019,7,18,11,56.19,56.19
2019,7,18,12,57.01,57.01
2019,7,18,13,57.89,57.89
2019,7,18,14,58.39,58.39
2019,7,18,15,57.69,57.69
2019,7,18,16,57.24,57.24
2019,7,18,17,57.17,57.17
2019,7,18,18,57.17,57.17
2019,7,18,19,56.19,56.19
2019,7,18,20,56.19,56.19
2019,7,18,21,56.5,56.5
2019,7,18,22,57.05,57.05
2019,7,18,23,56.19,56.19
2019,7,18,24,52.0,52.0
2019,7,19,1,53.67,53.67
2019,7,19,2,49.75,49.75
2019,7,19,3,47.25,47.25
2019,7,19,4,47.07,47.07
2019,7,19,5,47.36,47.36
2019,7,19,6,49.88,49.88
2019,7,19,7,50.91,50.91
2019,7,19,8,52.35,52.35
2019,7,19,9,56.61,56.61
2019,7,19,10,57.08,57.08
2019,7,19,11,57.17,57.17
2019,7,19,12,57.01,57.01
2019,7,19,13,57.17,57.17
2019,7,19,14,57.05,57.05
2019,7,19,15,54.41,54.41
2019,7,19,16,52.14,52.14
2019,7,19,17,52.34,52.34
2019,7,19,18,51.81,51.81
2019,7,19,19,50.98,50.98
2019,7,19,20,52.0,52.0
2019,7,19,21,52.34,52.34
2019,7,19,22,52.07,52.07
2019,7,19,23,51.1,51.1
2019,7,19,24,49.61,49.61
2019,7,20,1,53.0,53.0
2019,7,20,2,51.51,51.51
2019,7,20,3,49.15,49.15
2019,7,20,4,47.07,47.07
2019,7,20,5,46.71,46.71
2019,7,20,6,48.89,48.89
2019,7,20,7,45.5,45.5
2019,7,20,8,45.0,45.0
2019,7,20,9,47.51,47.51
2019,7,20,10,53.07,53.07
2019,7,20,11,56.19,56.19
2019,7,20,12,56.19,56.19
2019,7,20,13,56.17,56.17
2019,7,20,14,56.94,56.94
2019,7,20,15,55.53,55.53
2019,7,20,16,52.77,52.77
2019,7,20,17,49.1,49.1
2019,7,20,18,47.51,47.51
2019,7,20,19,46.8,46.8
2019,7,20,20,47.01,47.01
2019,7,20,21,50.24,50.24
2019,7,20,22,51.78,51.78
